Estimator,MSE,seconds,dataset.kwargs.dataset,logging_policy.kwargs.temperature,target_policy.kwargs.temperature
Everything \ensuremath{\tt OCV_{DR}},0.0008973882061378,32.133991956710815,page-blocks,-1,10
Everything \ensuremath{\tt PAS{\text -}IF},0.7560717693665324,43.20675301551819,page-blocks,-1,10
TruncatedIPS Original Tuning/Theory,4.730647678012586e-06,0.0087685585021972,page-blocks,-1,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},9.528026319654092e-07,3.307365894317627,page-blocks,-1,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},1.57140098266724e-05,7.5054802894592285,page-blocks,-1,-10
TruncatedIPS \textsc{Slope},3.885016634278976e-06,0.0912249088287353,page-blocks,-1,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},4.730647678012586e-06,27.703316926956177,page-blocks,-1,-10
\textsc{Switch}-DR Original Tuning/Theory,4.2188622726060604e-06,0.3332107067108154,page-blocks,-1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},3.871203785855158e-07,5.785852909088135,page-blocks,-1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},3.871203785855158e-07,8.785348892211914,page-blocks,-1,-10
\textsc{Switch}-DR \textsc{Slope},3.871203785855158e-07,0.0522336959838867,page-blocks,-1,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},7.852948622459084e-05,13.441812515258787,page-blocks,-1,-10
CAB \ensuremath{\tt OCV_{IPS}},7.131886780107321e-06,5.018512725830078,page-blocks,-1,-10
CAB \ensuremath{\tt OCV_{DR}},8.317685482512131e-06,9.159831047058104,page-blocks,-1,-10
CAB \textsc{Slope},5.636506869333072e-06,0.2447049617767334,page-blocks,-1,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0007200265363612,32.71032094955444,page-blocks,-1,-10
DRos Original Tuning/Theory,5.305474257854771e-06,0.4993135929107666,page-blocks,-1,-10
DRos \ensuremath{\tt OCV_{IPS}},3.837765570484364e-06,7.618321657180786,page-blocks,-1,-10
DRos \ensuremath{\tt OCV_{DR}},1.4349987149857166e-07,11.617834568023682,page-blocks,-1,-10
DRos \textsc{Slope},8.497662743187395e-06,0.119302749633789,page-blocks,-1,-10
DRos \ensuremath{\tt PAS{\text -}IF},8.360266023199859e-05,34.583518266677856,page-blocks,-1,-10
DRps Original Tuning/Theory,6.204316047482934e-06,0.3618793487548828,page-blocks,-1,-10
DRps \ensuremath{\tt OCV_{IPS}},6.708615706984618e-06,6.07689380645752,page-blocks,-1,-10
DRps \ensuremath{\tt OCV_{DR}},7.041601615116483e-06,7.590445518493652,page-blocks,-1,-10
DRps \textsc{Slope},1.558896280398728e-05,0.0893530845642089,page-blocks,-1,-10
DRps \ensuremath{\tt PAS{\text -}IF},8.099453909007689e-05,25.986515760421756,page-blocks,-1,-10
IPS-$\lambda$ Original Tuning/Theory,4.702106186237727e-06,0.0780937671661377,page-blocks,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},9.050014649694845e-06,2.1840062141418457,page-blocks,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},4.725976100961974e-06,4.911165237426758,page-blocks,-1,-10
IPS-$\lambda$ \textsc{Slope},6.616165899196465e-05,0.1008810997009277,page-blocks,-1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.005413065095941,24.03855681419373,page-blocks,-1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},9.609336464170956e-05,1.1362073421478271,page-blocks,-1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},9.609336464170956e-05,1.3362257480621338,page-blocks,-1,-10
GroupIPS \textsc{Slope},0.000100569776365,0.0335986614227294,page-blocks,-1,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0052651590089722,16.112849473953247,page-blocks,-1,-10
Everything \ensuremath{\tt OCV_{IPS}},4.628687004858493e-06,30.368517637252808,page-blocks,-1,-10
Everything \ensuremath{\tt OCV_{DR}},1.704313012072089e-05,52.09980654716492,page-blocks,-1,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0052651590089722,53.92157554626465,page-blocks,-1,-10
TruncatedIPS Original Tuning/Theory,0.1399917494239052,0.002758502960205,page-blocks,-3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.6555942059495913,1.9351451396942136,page-blocks,-3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.6555942059495913,5.300241947174072,page-blocks,-3,10
TruncatedIPS \textsc{Slope},0.6555942059495913,0.0141353607177734,page-blocks,-3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.900148075763899,21.19543147087097,page-blocks,-3,10
\textsc{Switch}-DR Original Tuning/Theory,0.0593690748243188,0.260904312133789,page-blocks,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0595276814643474,2.0302445888519287,page-blocks,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0595276814643474,4.038427829742432,page-blocks,-3,10
\textsc{Switch}-DR \textsc{Slope},0.0595484465741826,0.1433942317962646,page-blocks,-3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0595780969900203,12.630458354949951,page-blocks,-3,10
CAB \ensuremath{\tt OCV_{IPS}},0.0205380824801357,2.653205394744873,page-blocks,-3,10
CAB \ensuremath{\tt OCV_{DR}},0.0208896132667244,3.5806238651275635,page-blocks,-3,10
CAB \textsc{Slope},0.0204345471546031,0.1142835617065429,page-blocks,-3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0209658098844828,17.93017578125,page-blocks,-3,10
DRos Original Tuning/Theory,0.0516552618974171,0.2594923973083496,page-blocks,-3,10
DRos \ensuremath{\tt OCV_{IPS}},0.0593642792699538,2.2560184001922607,page-blocks,-3,10
DRos \ensuremath{\tt OCV_{DR}},0.0595490046473455,6.7566077709198,page-blocks,-3,10
DRos \textsc{Slope},0.0595507732036199,0.2862043380737304,page-blocks,-3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0595507732036199,27.419389963150024,page-blocks,-3,10
DRps Original Tuning/Theory,0.0567343839027323,0.4219832420349121,page-blocks,-3,10
DRps \ensuremath{\tt OCV_{IPS}},0.0594786073993404,3.662753343582153,page-blocks,-3,10
DRps \ensuremath{\tt OCV_{DR}},0.0575060308273635,8.415741443634033,page-blocks,-3,10
DRps \textsc{Slope},0.0595263663458213,0.3661434650421142,page-blocks,-3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.0595263663458213,24.3571720123291,page-blocks,-3,10
IPS-$\lambda$ Original Tuning/Theory,0.0314115680641523,0.1611652374267578,page-blocks,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0212052778066337,2.4071080684661865,page-blocks,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.4135446885671396,4.957518815994263,page-blocks,-3,10
IPS-$\lambda$ \textsc{Slope},0.2574015118394239,0.0641350746154785,page-blocks,-3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.9010767266431908,16.456915140151978,page-blocks,-3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0194830554425154,0.9600465297698976,page-blocks,-3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0247993568519997,1.3833634853363037,page-blocks,-3,10
GroupIPS \textsc{Slope},0.0746539185822023,0.0668032169342041,page-blocks,-3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0746539185822023,12.99320125579834,page-blocks,-3,10
Everything \ensuremath{\tt OCV_{IPS}},0.0205057828763693,20.406569242477417,page-blocks,-3,10
Everything \ensuremath{\tt OCV_{DR}},0.0595226893532664,45.53154540061951,page-blocks,-3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.9010767266431908,44.09332752227783,page-blocks,-3,10
TruncatedIPS Original Tuning/Theory,1.1994927690893597e-06,0.0020678043365478,page-blocks,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},1.1994927690893597e-06,1.9407548904418943,page-blocks,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},3.604829396548133e-06,6.9492506980896,page-blocks,-3,-10
TruncatedIPS \textsc{Slope},4.961183357356569e-06,0.0831308364868164,page-blocks,-3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},1.1994927690893597e-06,26.26068925857544,page-blocks,-3,-10
\textsc{Switch}-DR Original Tuning/Theory,1.1193648852489652e-07,0.6753926277160645,page-blocks,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},1.1193648852489652e-07,8.06254529953003,page-blocks,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},1.2225738014292556e-06,9.666274785995483,page-blocks,-3,-10
\textsc{Switch}-DR \textsc{Slope},1.4393860008429142e-05,0.3546795845031738,page-blocks,-3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},1.9019014321523055e-05,23.26629853248596,page-blocks,-3,-10
CAB \ensuremath{\tt OCV_{IPS}},2.282872813726972e-06,6.674076080322266,page-blocks,-3,-10
CAB \ensuremath{\tt OCV_{DR}},1.6846172349578905e-06,8.43639612197876,page-blocks,-3,-10
CAB \textsc{Slope},1.2604568733619852e-06,0.186450719833374,page-blocks,-3,-10
CAB \ensuremath{\tt PAS{\text -}IF},2.4724947283482828e-05,24.810339212417603,page-blocks,-3,-10
DRos Original Tuning/Theory,6.608298352700537e-07,0.3304998874664306,page-blocks,-3,-10
DRos \ensuremath{\tt OCV_{IPS}},9.208444343793242e-07,6.559234142303467,page-blocks,-3,-10
DRos \ensuremath{\tt OCV_{DR}},6.908183908477027e-08,8.4280424118042,page-blocks,-3,-10
DRos \textsc{Slope},1.4389947209224791e-05,0.3228368759155273,page-blocks,-3,-10
DRos \ensuremath{\tt PAS{\text -}IF},1.443540030117545e-05,19.64221429824829,page-blocks,-3,-10
DRps Original Tuning/Theory,2.9771455750349465e-07,0.4823498725891113,page-blocks,-3,-10
DRps \ensuremath{\tt OCV_{IPS}},1.6180263186452078e-07,6.632681131362915,page-blocks,-3,-10
DRps \ensuremath{\tt OCV_{DR}},2.9771455750349465e-07,9.289573431015016,page-blocks,-3,-10
DRps \textsc{Slope},1.4107441381401593e-05,0.2586793899536133,page-blocks,-3,-10
DRps \ensuremath{\tt PAS{\text -}IF},1.4107441381401593e-05,33.90598249435425,page-blocks,-3,-10
IPS-$\lambda$ Original Tuning/Theory,1.2052615375743091e-06,0.1436104774475097,page-blocks,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},1.3110074695868402e-06,3.856647729873657,page-blocks,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},1.255311884496685e-06,7.275025129318237,page-blocks,-3,-10
IPS-$\lambda$ \textsc{Slope},4.972846288582756e-05,0.1726703643798828,page-blocks,-3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0002190360210251,25.21289658546448,page-blocks,-3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},8.284915598189257e-06,1.147077560424805,page-blocks,-3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},8.284915598189257e-06,1.4987857341766355,page-blocks,-3,-10
GroupIPS \textsc{Slope},3.988561927987669e-05,0.0471808910369873,page-blocks,-3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},3.988561927987669e-05,17.99396586418152,page-blocks,-3,-10
Everything \ensuremath{\tt OCV_{IPS}},1.203019663703292e-06,30.410741090774536,page-blocks,-3,-10
Everything \ensuremath{\tt OCV_{DR}},6.359432592102998e-06,53.27620482444763,page-blocks,-3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.000193834885712,48.94587206840515,page-blocks,-3,-10
TruncatedIPS Original Tuning/Theory,1.2631069962175526e-07,0.0086333751678466,pendigits,3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},8.205952396243902e-10,6.8012402057647705,pendigits,3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},8.205952396243902e-10,15.571940183639526,pendigits,3,10
TruncatedIPS \textsc{Slope},0.000481217842274,0.0837850570678711,pendigits,3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.1022495107238133,34.96322059631348,pendigits,3,10
\textsc{Switch}-DR Original Tuning/Theory,2.111988433239569e-06,0.3140325546264648,pendigits,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},2.111988433239569e-06,4.777372360229492,pendigits,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},2.111988433239569e-06,15.88236117362976,pendigits,3,10
\textsc{Switch}-DR \textsc{Slope},2.2748048945258345e-05,0.1107728481292724,pendigits,3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0035516501707847,53.21501064300537,pendigits,3,10
CAB \ensuremath{\tt OCV_{IPS}},9.666782776746901e-08,11.461950778961182,pendigits,3,10
CAB \ensuremath{\tt OCV_{DR}},2.5290691542594707e-05,17.959657669067383,pendigits,3,10
CAB \textsc{Slope},0.0002452293934413,0.2031221389770507,pendigits,3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0038619471050467,32.945929527282715,pendigits,3,10
DRos Original Tuning/Theory,1.448730105025305e-07,1.1001577377319336,pendigits,3,10
DRos \ensuremath{\tt OCV_{IPS}},1.448730105025305e-07,9.963998317718506,pendigits,3,10
DRos \ensuremath{\tt OCV_{DR}},1.448730105025305e-07,23.900716543197632,pendigits,3,10
DRos \textsc{Slope},0.000124367851395,0.291811466217041,pendigits,3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0034126892706601,50.93361854553223,pendigits,3,10
DRps Original Tuning/Theory,1.998984517073297e-07,1.0868699550628662,pendigits,3,10
DRps \ensuremath{\tt OCV_{IPS}},3.3440700189304384e-07,9.439305067062378,pendigits,3,10
DRps \ensuremath{\tt OCV_{DR}},1.44158611635637e-05,19.75168299674988,pendigits,3,10
DRps \textsc{Slope},0.0001623424468816,0.1515305042266845,pendigits,3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.0033502293658548,44.36490178108215,pendigits,3,10
IPS-$\lambda$ Original Tuning/Theory,1.8555460088190835e-06,0.2131414413452148,pendigits,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},2.060210682506069e-07,7.416348218917847,pendigits,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},2.060210682506069e-07,11.197335481643677,pendigits,3,10
IPS-$\lambda$ \textsc{Slope},0.0005084912410918,0.1864058971405029,pendigits,3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.1001236043714332,39.22189259529114,pendigits,3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},4.060475886350753e-05,2.816578865051269,pendigits,3,10
GroupIPS \ensuremath{\tt OCV_{DR}},4.060475886350753e-05,4.520960569381714,pendigits,3,10
GroupIPS \textsc{Slope},0.0014650122343515,0.2901778221130371,pendigits,3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.085615945787556,32.66047191619873,pendigits,3,10
Everything \ensuremath{\tt OCV_{IPS}},1.9507091730941523e-06,50.29679703712464,pendigits,3,10
Everything \ensuremath{\tt OCV_{DR}},5.123865744667201e-08,110.27533650398254,pendigits,3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.1022495107238133,138.3637502193451,pendigits,3,10
TruncatedIPS Original Tuning/Theory,5.140261584317919e-07,0.0096569061279296,pendigits,3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},1.9555719391110557e-06,6.288363933563232,pendigits,3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},5.467065882923076e-06,18.231759548187256,pendigits,3,-10
TruncatedIPS \textsc{Slope},5.191395491724808e-06,0.2947924137115478,pendigits,3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},5.140261584317919e-07,44.443578481674194,pendigits,3,-10
\textsc{Switch}-DR Original Tuning/Theory,0.0068430429003739,0.715252161026001,pendigits,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0068430429003739,12.091744422912598,pendigits,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0068430429003739,16.6509792804718,pendigits,3,-10
\textsc{Switch}-DR \textsc{Slope},0.0068430429003739,0.0716364383697509,pendigits,3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0093668552788653,34.127562284469604,pendigits,3,-10
CAB \ensuremath{\tt OCV_{IPS}},1.4772180062592265e-06,15.13008975982666,pendigits,3,-10
CAB \ensuremath{\tt OCV_{DR}},6.555659005665044e-08,25.146733283996586,pendigits,3,-10
CAB \textsc{Slope},0.0010624617967075,0.2012133598327636,pendigits,3,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0053129954362999,44.189122676849365,pendigits,3,-10
DRos Original Tuning/Theory,3.957884130871628e-05,0.7010250091552734,pendigits,3,-10
DRos \ensuremath{\tt OCV_{IPS}},3.957884130871628e-05,11.852673768997192,pendigits,3,-10
DRos \ensuremath{\tt OCV_{DR}},5.720663940897021e-05,25.092217922210693,pendigits,3,-10
DRos \textsc{Slope},0.0004535514521164,0.2705945968627929,pendigits,3,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.009367802611994,58.649643898010254,pendigits,3,-10
DRps Original Tuning/Theory,0.0005184982465011,1.01245379447937,pendigits,3,-10
DRps \ensuremath{\tt OCV_{IPS}},0.0005184982465011,14.442348957061768,pendigits,3,-10
DRps \ensuremath{\tt OCV_{DR}},0.0005184982465011,21.57549500465393,pendigits,3,-10
DRps \textsc{Slope},0.001083694912532,0.078702688217163,pendigits,3,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.009255646564475,38.87553811073303,pendigits,3,-10
IPS-$\lambda$ Original Tuning/Theory,5.19358461727675e-07,0.1624739170074463,pendigits,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},5.174391420167895e-07,4.567925214767456,pendigits,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},2.6041788612538976e-05,14.290671110153198,pendigits,3,-10
IPS-$\lambda$ \textsc{Slope},2.722004223185148e-07,0.3604578971862793,pendigits,3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.015303083573409,39.454588413238525,pendigits,3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},2.503128168987313e-05,2.8050966262817383,pendigits,3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0021467066527458,3.992666959762573,pendigits,3,-10
GroupIPS \textsc{Slope},2.503128168987313e-05,0.1404495239257812,pendigits,3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.3295299835479818,27.939738035202023,pendigits,3,-10
Everything \ensuremath{\tt OCV_{IPS}},5.670594620191322e-07,47.615381956100464,pendigits,3,-10
Everything \ensuremath{\tt OCV_{DR}},9.481045585116332e-05,118.16123342514038,pendigits,3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.3295299835479818,133.007306098938,pendigits,3,-10
TruncatedIPS Original Tuning/Theory,0.0005506841089867,0.0084986686706542,pendigits,1,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0005506841089867,6.931230068206787,pendigits,1,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0005506841089867,13.002079725265505,pendigits,1,10
TruncatedIPS \textsc{Slope},0.0005506841089867,0.0355727672576904,pendigits,1,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.5221407501366029,23.93761897087097,pendigits,1,10
\textsc{Switch}-DR Original Tuning/Theory,0.0442244910905861,0.7739450931549072,pendigits,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0442072086200119,9.717877388000488,pendigits,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0442227072348732,17.117467880249023,pendigits,1,10
\textsc{Switch}-DR \textsc{Slope},0.0442072086200119,0.8954038619995117,pendigits,1,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0444347770966196,55.526806116104126,pendigits,1,10
CAB \ensuremath{\tt OCV_{IPS}},0.0003887495079329,14.683226823806764,pendigits,1,10
CAB \ensuremath{\tt OCV_{DR}},0.0002057567522941,22.191814184188843,pendigits,1,10
CAB \textsc{Slope},0.0002034448620002,0.5069782733917236,pendigits,1,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0071498187934354,35.756181716918945,pendigits,1,10
DRos Original Tuning/Theory,2.5983945855716407e-05,0.7725522518157959,pendigits,1,10
DRos \ensuremath{\tt OCV_{IPS}},0.0001300184802449,9.54817271232605,pendigits,1,10
DRos \ensuremath{\tt OCV_{DR}},2.5983945855716407e-05,18.047921180725098,pendigits,1,10
DRos \textsc{Slope},0.0005124470680834,0.1055994033813476,pendigits,1,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0442144075582124,49.80623197555542,pendigits,1,10
DRps Original Tuning/Theory,0.0091325099788499,0.8046519756317139,pendigits,1,10
DRps \ensuremath{\tt OCV_{IPS}},0.0091325099788499,9.379832029342651,pendigits,1,10
DRps \ensuremath{\tt OCV_{DR}},0.0091325099788499,16.62776279449463,pendigits,1,10
DRps \textsc{Slope},0.012998292453171,0.0866215229034423,pendigits,1,10
DRps \ensuremath{\tt PAS{\text -}IF},0.043921213842325,50.35428500175476,pendigits,1,10
IPS-$\lambda$ Original Tuning/Theory,0.0003069679785095,0.2238647937774658,pendigits,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0001991525330444,6.46759295463562,pendigits,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0001523267193674,11.199498891830444,pendigits,1,10
IPS-$\lambda$ \textsc{Slope},0.0019913609577316,0.1328535079956054,pendigits,1,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.5183629457061336,30.13844656944275,pendigits,1,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0001668509806542,3.059624433517456,pendigits,1,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0001668509806542,3.9561283588409424,pendigits,1,10
GroupIPS \textsc{Slope},0.0037866652600544,0.1318600177764892,pendigits,1,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.4234213414289711,30.24600839614868,pendigits,1,10
Everything \ensuremath{\tt OCV_{IPS}},0.0005031793869652,57.08830809593201,pendigits,1,10
Everything \ensuremath{\tt OCV_{DR}},2.5983945855716407e-05,112.8355348110199,pendigits,1,10
Everything \ensuremath{\tt PAS{\text -}IF},0.5221407501366029,127.63573455810548,pendigits,1,10
TruncatedIPS Original Tuning/Theory,2.8594846437598276e-09,0.0082669258117675,pendigits,1,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},2.8594846437598276e-09,5.198180675506592,pendigits,1,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},4.100234758121285e-06,14.8481285572052,pendigits,1,-10
TruncatedIPS \textsc{Slope},2.8259775633726405e-06,0.1882460117340088,pendigits,1,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},2.8594846437598276e-09,45.44546580314636,pendigits,1,-10
\textsc{Switch}-DR Original Tuning/Theory,1.268314053143955e-05,0.9047627449035645,pendigits,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},5.462937285778854e-06,13.27857518196106,pendigits,1,-10
