Estimator,MSE,seconds,regret,dataset.eval_model_split
\ensuremath{\tt OCV_{IPS}},0.0001238787845965,0.1443045139312744,0.0,1000
\ensuremath{\tt OCV_{DR}},0.0001238787845965,0.2525839805603027,0.0,1000
\textsc{Slope},0.0001637978390502,0.0096676349639892,3.991905445369326e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0020549554287788,9.52917194366455,0.0019310766441822,1000
IPS,1.5219604138476503e-06,0.0018219947814941,2.9714795308764533e-07,2000
DM,0.0016691413797982,0.008594274520874,0.0016679165673375,2000
DR,1.224812460760005e-06,0.0027930736541748,0.0,2000
\ensuremath{\tt OCV_{IPS}},1.5219604138476503e-06,0.239586591720581,2.9714795308764533e-07,2000
\ensuremath{\tt OCV_{DR}},1.5219604138476503e-06,0.4570150375366211,2.9714795308764533e-07,2000
\textsc{Slope},1.224812460760005e-06,0.0208058357238769,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0016691413797982,11.511790990829468,0.0016679165673375,2000
IPS,2.4172969287452145e-06,0.0026018619537353,0.0,5000
DM,0.0015501296116149,0.0081055164337158,0.0015477123146862,5000
DR,6.313560162470771e-06,0.0042741298675537,3.896263233725556e-06,5000
\ensuremath{\tt OCV_{IPS}},6.313560162470771e-06,0.2287847995758056,3.896263233725556e-06,5000
\ensuremath{\tt OCV_{DR}},2.4172969287452145e-06,0.3700282573699951,0.0,5000
\textsc{Slope},6.313560162470771e-06,0.0299162864685058,3.896263233725556e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0015501296116149,12.602574110031128,0.0015477123146862,5000
IPS,0.0100192633227444,0.0003049373626708,0.0,10
DM,0.0126162402834124,0.0008125305175781,0.0025969769606679,10
DR,0.0126161431477586,0.0003876686096191,0.0025968798250142,10
\ensuremath{\tt OCV_{IPS}},0.0126162402834124,0.0176429748535156,0.0025969769606679,10
\ensuremath{\tt OCV_{DR}},0.0126161431477586,0.0256810188293457,0.0025968798250142,10
\textsc{Slope},0.0126162402834124,0.001908540725708,0.0025969769606679,10
\ensuremath{\tt PAS{\text -}IF},0.0100192633227444,4.323009252548218,0.0,10
IPS,0.0022347818037255,0.0005102157592773,0.0,20
DM,0.00742137893667,0.0017502307891845,0.0051865971329444,20
DR,0.0074223151300671,0.0006906986236572,0.0051875333263415,20
\ensuremath{\tt OCV_{IPS}},0.0022347818037255,0.054734468460083,0.0,20
\ensuremath{\tt OCV_{DR}},0.0022347818037255,0.1072022914886474,0.0,20
\textsc{Slope},0.00742137893667,0.0047998428344726,0.0051865971329444,20
\ensuremath{\tt PAS{\text -}IF},0.0022347818037255,4.384393453598023,0.0,20
IPS,0.0020677953691905,0.0003132820129394,0.0,50
DM,0.0076277197566713,0.0025162696838378,0.0055599243874808,50
DR,0.0076251663200927,0.000608205795288,0.0055573709509022,50
\ensuremath{\tt OCV_{IPS}},0.0020677953691905,0.0403010845184326,0.0,50
\ensuremath{\tt OCV_{DR}},0.0076277197566713,0.0966386795043945,0.0055599243874808,50
\textsc{Slope},0.0076277197566713,0.002986192703247,0.0055599243874808,50
\ensuremath{\tt PAS{\text -}IF},0.0076277197566713,4.88886308670044,0.0055599243874808,50
IPS,0.0004060682412302,0.0003385543823242,0.0,100
DM,0.0052946191943538,0.0026023387908935,0.0048885509531236,100
DR,0.0052853494099567,0.0007078647613525,0.0048792811687265,100
\ensuremath{\tt OCV_{IPS}},0.0004060682412302,0.0565810203552246,0.0,100
\ensuremath{\tt OCV_{DR}},0.0052853494099567,0.1712808609008789,0.0048792811687265,100
\textsc{Slope},0.0004060682412302,0.0023009777069091,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0052853494099567,5.0837721824646,0.0048792811687265,100
IPS,8.379558566049217e-06,0.0004079341888427,0.0,200
DM,0.0025444340659613,0.0033094882965087,0.0025360545073953,200
DR,0.0031587894981057,0.0007622241973876,0.0031504099395396,200
\ensuremath{\tt OCV_{IPS}},8.379558566049217e-06,0.0735142230987548,0.0,200
\ensuremath{\tt OCV_{DR}},8.379558566049217e-06,0.1501343250274658,0.0,200
\textsc{Slope},0.0025444340659613,0.0039081573486328,0.0025360545073953,200
\ensuremath{\tt PAS{\text -}IF},0.0025444340659613,4.775770664215088,0.0025360545073953,200
IPS,3.853270096301268e-07,0.0005042552947998,0.0,500
DM,0.0019006246942872,0.0034518241882324,0.0019002393672776,500
DR,0.0002125635132912,0.000978946685791,0.0002121781862815,500
\ensuremath{\tt OCV_{IPS}},3.853270096301268e-07,0.2823224067687988,0.0,500
\ensuremath{\tt OCV_{DR}},3.853270096301268e-07,0.6175022125244141,0.0,500
\textsc{Slope},0.0002125635132912,0.0185773372650146,0.0002121781862815,500
\ensuremath{\tt PAS{\text -}IF},0.0019006246942872,5.6594836711883545,0.0019002393672776,500
IPS,1.323158365524571e-06,0.0007827281951904,0.0,1000
DM,0.0010657196417091,0.003840684890747,0.0010643964833436,1000
DR,4.953147287862252e-05,0.0013051033020019,4.820831451309795e-05,1000
\ensuremath{\tt OCV_{IPS}},1.323158365524571e-06,0.0970900058746337,0.0,1000
\ensuremath{\tt OCV_{DR}},1.323158365524571e-06,0.1864166259765625,0.0,1000
\textsc{Slope},4.953147287862252e-05,0.0071735382080078,4.820831451309795e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0010657196417091,8.229344844818115,0.0010643964833436,1000
IPS,8.797827214302305e-07,0.0018603801727294,0.0,2000
DM,0.0023495979116258,0.0093483924865722,0.0023487181289043,2000
DR,6.841963599252855e-05,0.0034711360931396,6.753985327109831e-05,2000
\ensuremath{\tt OCV_{IPS}},8.797827214302305e-07,0.262484073638916,0.0,2000
\ensuremath{\tt OCV_{DR}},8.797827214302305e-07,0.4615962505340576,0.0,2000
\textsc{Slope},6.841963599252855e-05,0.0227949619293212,6.753985327109831e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0023495979116258,10.917222023010254,0.0023487181289043,2000
IPS,1.3960573547256806e-06,0.00258469581604,0.0,5000
DM,0.0021688361105216,0.0105090141296386,0.0021674400531669,5000
DR,8.753756272923288e-06,0.0045924186706542,7.357698918197607e-06,5000
\ensuremath{\tt OCV_{IPS}},1.3960573547256806e-06,0.2414581775665283,0.0,5000
\ensuremath{\tt OCV_{DR}},1.3960573547256806e-06,0.3892524242401123,0.0,5000
\textsc{Slope},8.753756272923288e-06,0.024355411529541,7.357698918197607e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0021688361105216,16.958979845046997,0.0021674400531669,5000
IPS,0.0001422273048934,0.0005445480346679,0.0,10
DM,0.0030514595604808,0.0018219947814941,0.0029092322555874,10
DR,0.0030511380226907,0.0007171630859375,0.0029089107177973,10
\ensuremath{\tt OCV_{IPS}},0.0030514595604808,0.0511631965637207,0.0029092322555874,10
\ensuremath{\tt OCV_{DR}},0.0001422273048934,0.0825049877166748,0.0,10
\textsc{Slope},0.0030514595604808,0.004490852355957,0.0029092322555874,10
\ensuremath{\tt PAS{\text -}IF},0.0030514595604808,4.525958061218262,0.0029092322555874,10
IPS,0.0006800834360244,0.0005290508270263,0.0006749856694674,20
DM,5.097766557026719e-06,0.0018355846405029,0.0,20
DR,5.1169630489295815e-06,0.0007293224334716,1.9196491902862414e-08,20
\ensuremath{\tt OCV_{IPS}},0.0006800834360244,0.0617671012878418,0.0006749856694674,20
\ensuremath{\tt OCV_{DR}},0.0006800834360244,0.1135206222534179,0.0006749856694674,20
\textsc{Slope},5.097766557026719e-06,0.0044813156127929,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0006800834360244,3.9673008918762207,0.0006749856694674,20
IPS,0.0006500208122249,0.0003318786621093,0.0,50
DM,0.0054354798499263,0.0020561218261718,0.0047854590377014,50
DR,0.0054325971694264,0.0005826950073242,0.0047825763572015,50
\ensuremath{\tt OCV_{IPS}},0.0006500208122249,0.0529205799102783,0.0,50
\ensuremath{\tt OCV_{DR}},0.0054325971694264,0.1446311473846435,0.0047825763572015,50
\textsc{Slope},0.0006500208122249,0.0123205184936523,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0054354798499263,4.168018341064453,0.0047854590377014,50
IPS,8.039903854630818e-06,0.0003461837768554,0.0,100
DM,0.0025206176029989,0.0030207633972167,0.0025125776991443,100
DR,0.0025256227598774,0.0006656646728515,0.0025175828560228,100
\ensuremath{\tt OCV_{IPS}},8.039903854630818e-06,0.0643122196197509,0.0,100
\ensuremath{\tt OCV_{DR}},8.039903854630818e-06,0.2352657318115234,0.0,100
\textsc{Slope},0.0025206176029989,0.0033495426177978,0.0025125776991443,100
\ensuremath{\tt PAS{\text -}IF},8.039903854630818e-06,4.714983940124512,0.0,100
IPS,0.0002254961401369,0.0003783702850341,0.0002165097921037,200
DM,8.986348033270402e-06,0.003204345703125,0.0,200
DR,1.050028047880468e-05,0.0007276535034179,1.513932445534277e-06,200
\ensuremath{\tt OCV_{IPS}},0.0002254961401369,0.0742416381835937,0.0002165097921037,200
\ensuremath{\tt OCV_{DR}},8.986348033270402e-06,0.1524698734283447,0.0,200
\textsc{Slope},8.986348033270402e-06,0.0037932395935058,0.0,200
\ensuremath{\tt PAS{\text -}IF},8.986348033270402e-06,4.930846691131592,0.0,200
IPS,4.169832419172945e-06,0.0005154609680175,0.0,500
DM,0.0020551656185908,0.0034594535827636,0.0020509957861716,500
DR,0.0004575958926753,0.0009467601776123,0.0004534260602562,500
\ensuremath{\tt OCV_{IPS}},4.169832419172945e-06,0.0839157104492187,0.0,500
\ensuremath{\tt OCV_{DR}},0.0020551656185908,0.1953842639923095,0.0020509957861716,500
\textsc{Slope},0.0004575958926753,0.0053935050964355,0.0004534260602562,500
\ensuremath{\tt PAS{\text -}IF},0.0020551656185908,6.046480417251587,0.0020509957861716,500
IPS,1.3555225251575028e-05,0.0007417201995849,3.108510236490428e-06,1000
DM,0.0014081887982639,0.0038862228393554,0.0013977420832488,1000
DR,1.0446715015084598e-05,0.001326560974121,0.0,1000
\ensuremath{\tt OCV_{IPS}},1.3555225251575028e-05,0.1379153728485107,3.108510236490428e-06,1000
\ensuremath{\tt OCV_{DR}},1.0446715015084598e-05,0.2479033470153808,0.0,1000
\textsc{Slope},1.0446715015084598e-05,0.0072262287139892,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0014081887982639,9.28417420387268,0.0013977420832488,1000
IPS,4.637499065210585e-06,0.0012469291687011,0.0,2000
DM,0.0016475866780474,0.0107827186584472,0.0016429491789822,2000
DR,1.1768257675576382e-05,0.0019898414611816,7.130758610365797e-06,2000
\ensuremath{\tt OCV_{IPS}},4.637499065210585e-06,0.1266670227050781,0.0,2000
\ensuremath{\tt OCV_{DR}},4.637499065210585e-06,0.228107213973999,0.0,2000
\textsc{Slope},1.1768257675576382e-05,0.011296272277832,7.130758610365797e-06,2000
\ensuremath{\tt PAS{\text -}IF},0.0016475866780474,8.442525863647461,0.0016429491789822,2000
IPS,6.1919299285605335e-06,0.0025186538696289,6.132316679216064e-06,5000
DM,0.0018280073601453,0.0079941749572753,0.001827947746896,5000
DR,5.961324934446998e-08,0.0042359828948974,0.0,5000
\ensuremath{\tt OCV_{IPS}},6.1919299285605335e-06,0.2400398254394531,6.132316679216064e-06,5000
\ensuremath{\tt OCV_{DR}},6.1919299285605335e-06,0.3530874252319336,6.132316679216064e-06,5000
\textsc{Slope},5.961324934446998e-08,0.0228416919708251,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0018280073601453,15.31043267250061,0.001827947746896,5000
IPS,0.0015724625538962,0.0003211498260498,0.0,10
DM,0.059865779938906,0.000831127166748,0.0582933173850098,10
DR,0.0598645947264442,0.000401496887207,0.0582921321725479,10
\ensuremath{\tt OCV_{IPS}},0.0015724625538962,0.0211362838745117,0.0,10
\ensuremath{\tt OCV_{DR}},0.0015724625538962,0.0334491729736328,0.0,10
\textsc{Slope},0.0015724625538962,0.0018365383148193,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0598645947264442,3.679306983947754,0.0582921321725479,10
IPS,0.0010982996489712,0.0005316734313964,0.0,20
DM,0.010812158206493,0.0013744831085205,0.0097138585575217,20
DR,0.0108129801547464,0.0006477832794189,0.0097146805057751,20
\ensuremath{\tt OCV_{IPS}},0.0010982996489712,0.0520529747009277,0.0,20
\ensuremath{\tt OCV_{DR}},0.0010982996489712,0.0683329105377197,0.0,20
\textsc{Slope},0.010812158206493,0.0040326118469238,0.0097138585575217,20
\ensuremath{\tt PAS{\text -}IF},0.0010982996489712,3.756207227706909,0.0,20
IPS,0.0013657255397824,0.0003421306610107,0.0007621052029301,50
DM,0.0006036203368522,0.0021498203277587,0.0,50
DR,0.0006043646312431,0.0006041526794433,7.442943908750723e-07,50
\ensuremath{\tt OCV_{IPS}},0.0013657255397824,0.0624680519104003,0.0007621052029301,50
\ensuremath{\tt OCV_{DR}},0.0006043646312431,0.1127235889434814,7.442943908750723e-07,50
\textsc{Slope},0.0006036203368522,0.00299072265625,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0013657255397824,3.927966117858887,0.0007621052029301,50
IPS,0.0002212887856517,0.000373363494873,0.0,100
DM,0.0010225220320199,0.0031638145446777,0.0008012332463682,100
DR,0.0010181577097601,0.0007243156433105,0.0007968689241084,100
\ensuremath{\tt OCV_{IPS}},0.0002212887856517,0.06661057472229,0.0,100
\ensuremath{\tt OCV_{DR}},0.0010181577097601,0.1346702575683593,0.0007968689241084,100
\textsc{Slope},0.0010225220320199,0.0036613941192626,0.0008012332463682,100
\ensuremath{\tt PAS{\text -}IF},0.0010225220320199,4.86234712600708,0.0008012332463682,100
IPS,1.741620763814684e-05,0.0007069110870361,1.1319670209601715e-05,200
DM,6.096537428545126e-06,0.0062007904052734,0.0,200
DR,4.82924671001517e-05,0.0010972023010253,4.2195929671606576e-05,200
\ensuremath{\tt OCV_{IPS}},1.741620763814684e-05,0.1684699058532714,1.1319670209601715e-05,200
\ensuremath{\tt OCV_{DR}},4.82924671001517e-05,0.3100430965423584,4.2195929671606576e-05,200
\textsc{Slope},6.096537428545126e-06,0.0071361064910888,0.0,200
\ensuremath{\tt PAS{\text -}IF},6.096537428545126e-06,4.902357816696167,0.0,200
IPS,6.95737279804487e-05,0.0005819797515869,6.457237558966417e-05,500
DM,0.0006424234474279,0.0038216114044189,0.0006374220950371,500
DR,5.001352390784532e-06,0.0010468959808349,0.0,500
\ensuremath{\tt OCV_{IPS}},6.95737279804487e-05,0.0979654788970947,6.457237558966417e-05,500
\ensuremath{\tt OCV_{DR}},6.95737279804487e-05,0.2497618198394775,6.457237558966417e-05,500
\textsc{Slope},5.001352390784532e-06,0.0100383758544921,0.0,500
\ensuremath{\tt PAS{\text -}IF},0.0006424234474279,5.804848909378052,0.0006374220950371,500
IPS,1.621464239547054e-07,0.0012226104736328,0.0,1000
DM,0.0020682189710589,0.0071518421173095,0.0020680568246349,1000
DR,0.0001943765359242,0.0018038749694824,0.0001942143895002,1000
\ensuremath{\tt OCV_{IPS}},1.621464239547054e-07,0.1999678611755371,0.0,1000
\ensuremath{\tt OCV_{DR}},0.0001943765359242,0.3766384124755859,0.0001942143895002,1000
\textsc{Slope},0.0001943765359242,0.0145609378814697,0.0001942143895002,1000
\ensuremath{\tt PAS{\text -}IF},0.0020682189710589,7.186947107315064,0.0020680568246349,1000
IPS,1.7188632123037828e-05,0.0011985301971435,9.37527201587191e-06,2000
DM,0.0015429440593714,0.004732608795166,0.0015351306992643,2000
DR,7.813360107165918e-06,0.0021321773529052,0.0,2000
\ensuremath{\tt OCV_{IPS}},7.813360107165918e-06,0.1269769668579101,0.0,2000
\ensuremath{\tt OCV_{DR}},1.7188632123037828e-05,0.2335290908813476,9.37527201587191e-06,2000
\textsc{Slope},7.813360107165918e-06,0.0113134384155273,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0015429440593714,11.89734387397766,0.0015351306992643,2000
IPS,4.295495993693584e-06,0.0039629936218261,2.9281438740664164e-06,5000
DM,0.0020672092670824,0.013740062713623,0.0020658419149628,5000
DR,1.367352119627168e-06,0.0063591003417968,0.0,5000
\ensuremath{\tt OCV_{IPS}},4.295495993693584e-06,0.4263861179351806,2.9281438740664164e-06,5000
\ensuremath{\tt OCV_{DR}},4.295495993693584e-06,0.7665817737579346,2.9281438740664164e-06,5000
\textsc{Slope},1.367352119627168e-06,0.0455403327941894,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0020672092670824,14.922947883605955,0.0020658419149628,5000
IPS,0.0002986433458028,0.0005433559417724,0.0,10
DM,0.0024332310655469,0.0017039775848388,0.002134587719744,10
DR,0.0024321089129964,0.0006980895996093,0.0021334655671935,10
\ensuremath{\tt OCV_{IPS}},0.0002986433458028,0.0529141426086425,0.0,10
\ensuremath{\tt OCV_{DR}},0.0002986433458028,0.0769028663635253,0.0,10
\textsc{Slope},0.0024332310655469,0.0048835277557373,0.002134587719744,10
\ensuremath{\tt PAS{\text -}IF},0.0002986433458028,4.075845956802368,0.0,10
IPS,0.000336837031969,0.0002830028533935,0.0,20
DM,0.0828934107558566,0.0020146369934082,0.0825565737238876,20
DR,0.0828871512965587,0.0005006790161132,0.0825503142645897,20
\ensuremath{\tt OCV_{IPS}},0.000336837031969,0.0922853946685791,0.0,20
\ensuremath{\tt OCV_{DR}},0.000336837031969,0.1238677501678466,0.0,20
\textsc{Slope},0.000336837031969,0.0018861293792724,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0828871512965587,3.3409273624420166,0.0825503142645897,20
IPS,9.634312138402089e-05,0.0003318786621093,0.0,50
DM,0.0004427800983011,0.0025501251220703,0.0003464369769171,50
DR,0.0004419301947659,0.0006060600280761,0.0003455870733818,50
\ensuremath{\tt OCV_{IPS}},9.634312138402089e-05,0.0396795272827148,0.0,50
\ensuremath{\tt OCV_{DR}},0.0004427800983011,0.1023116111755371,0.0003464369769171,50
\textsc{Slope},0.0004427800983011,0.0036451816558837,0.0003464369769171,50
\ensuremath{\tt PAS{\text -}IF},0.0004427800983011,3.5919597148895264,0.0003464369769171,50
IPS,9.185632740917126e-05,0.0003681182861328,0.0,100
DM,0.0116932959093331,0.0030579566955566,0.0116014395819239,100
DR,0.0116815329067707,0.0007083415985107,0.0115896765793616,100
\ensuremath{\tt OCV_{IPS}},9.185632740917126e-05,0.0681474208831787,0.0,100
\ensuremath{\tt OCV_{DR}},0.0116932959093331,0.1352579593658447,0.0116014395819239,100
\textsc{Slope},9.185632740917126e-05,0.0023849010467529,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0116932959093331,4.932030916213989,0.0116014395819239,100
IPS,0.0002395515977912,0.0006730556488037,0.0001790944317229,200
DM,9.482515377468504e-05,0.0060737133026123,3.4367987706364266e-05,200
DR,6.045716606832077e-05,0.0010221004486083,0.0,200
\ensuremath{\tt OCV_{IPS}},0.0002395515977912,0.1510624885559082,0.0001790944317229,200
\ensuremath{\tt OCV_{DR}},0.0002395515977912,0.2986676692962646,0.0001790944317229,200
\textsc{Slope},9.482515377468504e-05,0.0073955059051513,3.4367987706364266e-05,200
\ensuremath{\tt PAS{\text -}IF},9.482515377468504e-05,3.568870306015014,3.4367987706364266e-05,200
IPS,8.668427678899644e-08,0.0008988380432128,0.0,500
DM,0.0017358159683731,0.0063247680664062,0.0017357292840963,500
DR,0.000112315618054,0.0012805461883544,0.0001122289337772,500
\ensuremath{\tt OCV_{IPS}},8.668427678899644e-08,0.1624743938446045,0.0,500
\ensuremath{\tt OCV_{DR}},8.668427678899644e-08,0.3355011940002441,0.0,500
\textsc{Slope},0.000112315618054,0.0100574493408203,0.0001122289337772,500
\ensuremath{\tt PAS{\text -}IF},0.0017358159683731,6.192780494689941,0.0017357292840963,500
IPS,0.0001138799225851,0.0012180805206298,9.942697570211064e-05,1000
DM,0.0018655456680715,0.0072412490844726,0.0018510927211885,1000
DR,1.4452946882996858e-05,0.0023720264434814,0.0,1000
\ensuremath{\tt OCV_{IPS}},0.0001138799225851,0.190638780593872,9.942697570211064e-05,1000
\ensuremath{\tt OCV_{DR}},0.0001138799225851,0.615870475769043,9.942697570211064e-05,1000
\textsc{Slope},1.4452946882996858e-05,0.0206718444824218,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0018655456680715,11.669382572174072,0.0018510927211885,1000
IPS,5.101256183947161e-06,0.0012233257293701,0.0,2000
DM,0.0019923238095549,0.0050103664398193,0.0019872225533709,2000
DR,2.253624650802892e-05,0.0022346973419189,1.7434990324081756e-05,2000
\ensuremath{\tt OCV_{IPS}},5.101256183947161e-06,0.1266348361968994,0.0,2000
\ensuremath{\tt OCV_{DR}},2.253624650802892e-05,0.2528970241546631,1.7434990324081756e-05,2000
\textsc{Slope},2.253624650802892e-05,0.0112645626068115,1.7434990324081756e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0019923238095549,13.822945833206177,0.0019872225533709,2000
IPS,8.409757043643425e-06,0.0026636123657226,8.346047011532458e-06,5000
DM,0.0017859925785192,0.0073781013488769,0.001785928868487,5000
DR,6.371003211096681e-08,0.005965232849121,0.0,5000
\ensuremath{\tt OCV_{IPS}},8.409757043643425e-06,0.2052829265594482,8.346047011532458e-06,5000
\ensuremath{\tt OCV_{DR}},8.409757043643425e-06,0.4022371768951416,8.346047011532458e-06,5000
\textsc{Slope},6.371003211096681e-08,0.0231378078460693,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0017859925785192,16.79556918144226,0.001785928868487,5000
IPS,0.0002140550008331,0.0005319118499755,0.0001686113323969,10
DM,4.548267362261771e-05,0.00130295753479,3.900518640674854e-08,10
DR,4.544366843621096e-05,0.0006380081176757,0.0,10
\ensuremath{\tt OCV_{IPS}},0.0002140550008331,0.0216169357299804,0.0001686113323969,10
\ensuremath{\tt OCV_{DR}},0.0002140550008331,0.0297746658325195,0.0001686113323969,10
\textsc{Slope},4.548267362261771e-05,0.0021562576293945,3.900518640674854e-08,10
\ensuremath{\tt PAS{\text -}IF},4.548267362261771e-05,3.576002597808838,3.900518640674854e-08,10
IPS,5.665077939941177e-06,0.0002844333648681,0.0,20
DM,0.0134541999654756,0.0016009807586669,0.0134485348875356,20
DR,0.0134531242095456,0.0004639625549316,0.0134474591316056,20
\ensuremath{\tt OCV_{IPS}},5.665077939941177e-06,0.0399742126464843,0.0,20
\ensuremath{\tt OCV_{DR}},5.665077939941177e-06,0.0853891372680664,0.0,20
\textsc{Slope},0.0134541999654756,0.0027425289154052,0.0134485348875356,20
\ensuremath{\tt PAS{\text -}IF},0.0134541999654756,4.459219932556152,0.0134485348875356,20
IPS,1.0564060349985144e-05,0.001678466796875,0.0,50
DM,0.0227388884510136,0.0032505989074707,0.0227283243906636,50
DR,0.0227251721974524,0.0020382404327392,0.0227146081371024,50
\ensuremath{\tt OCV_{IPS}},1.0564060349985144e-05,0.1868045330047607,0.0,50
\ensuremath{\tt OCV_{DR}},0.0227388884510136,0.2406957149505615,0.0227283243906636,50
\textsc{Slope},1.0564060349985144e-05,0.0064189434051513,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0227388884510136,4.131486177444458,0.0227283243906636,50
IPS,0.0003310727518903,0.0003461837768554,0.0,100
DM,0.0004348109892945,0.0029196739196777,0.0001037382374041,100
DR,0.0004325015520086,0.0007269382476806,0.0001014288001182,100
\ensuremath{\tt OCV_{IPS}},0.0003310727518903,0.066108226776123,0.0,100
\ensuremath{\tt OCV_{DR}},0.0004325015520086,0.1368613243103027,0.0001014288001182,100
\textsc{Slope},0.0004348109892945,0.0034346580505371,0.0001037382374041,100
\ensuremath{\tt PAS{\text -}IF},0.0003310727518903,5.120229005813599,0.0,100
IPS,0.0010011054624856,0.0003783702850341,0.0,200
DM,0.0107288979871759,0.0031886100769042,0.0097277925246903,200
DR,0.0104814645373021,0.0007326602935791,0.0094803590748164,200
\ensuremath{\tt OCV_{IPS}},0.0010011054624856,0.0746288299560546,0.0,200
\ensuremath{\tt OCV_{DR}},0.0107288979871759,0.1634683609008789,0.0097277925246903,200
\textsc{Slope},0.0107288979871759,0.0072221755981445,0.0097277925246903,200
\ensuremath{\tt PAS{\text -}IF},0.0107288979871759,4.720592260360718,0.0097277925246903,200
IPS,1.057978565833286e-06,0.0005075931549072,0.0,500
DM,0.003357175559938,0.0034229755401611,0.0033561175813721,500
DR,0.0009272063271655,0.0009338855743408,0.0009261483485996,500
\ensuremath{\tt OCV_{IPS}},1.057978565833286e-06,0.083613634109497,0.0,500
\ensuremath{\tt OCV_{DR}},1.057978565833286e-06,0.189591646194458,0.0,500
\textsc{Slope},0.0009272063271655,0.0051684379577636,0.0009261483485996,500
\ensuremath{\tt PAS{\text -}IF},0.003357175559938,5.35599160194397,0.0033561175813721,500
IPS,3.905559022613492e-05,0.0011847019195556,0.0,1000
DM,0.0029739689640031,0.0075383186340332,0.002934913373777,1000
DR,0.0002500067644932,0.0023777484893798,0.0002109511742671,1000
\ensuremath{\tt OCV_{IPS}},3.905559022613492e-05,0.1924765110015869,0.0,1000
\ensuremath{\tt OCV_{DR}},3.905559022613492e-05,0.397899866104126,0.0,1000
\textsc{Slope},0.0002500067644932,0.0140333175659179,0.0002109511742671,1000
\ensuremath{\tt PAS{\text -}IF},0.0029739689640031,10.590317487716677,0.002934913373777,1000
IPS,8.437756716890714e-06,0.0012409687042236,0.0,2000
DM,0.0023332560942524,0.0051045417785644,0.0023248183375355,2000
DR,7.348272659730119e-05,0.0021126270294189,6.504496988041048e-05,2000
\ensuremath{\tt OCV_{IPS}},8.437756716890714e-06,0.1245384216308593,0.0,2000
\ensuremath{\tt OCV_{DR}},7.348272659730119e-05,0.2548692226409912,6.504496988041048e-05,2000
\textsc{Slope},7.348272659730119e-05,0.0113570690155029,6.504496988041048e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0023332560942524,11.03342056274414,0.0023248183375355,2000
IPS,1.913479381543381e-06,0.0038211345672607,0.0,5000
DM,0.0021037387624686,0.0145995616912841,0.0021018252830871,5000
DR,3.455203778254474e-06,0.0055980682373046,1.5417243967110937e-06,5000
\ensuremath{\tt OCV_{IPS}},1.913479381543381e-06,0.4919607639312744,0.0,5000
\ensuremath{\tt OCV_{DR}},1.913479381543381e-06,0.8814687728881836,0.0,5000
\textsc{Slope},3.455203778254474e-06,0.0530922412872314,1.5417243967110937e-06,5000
\ensuremath{\tt PAS{\text -}IF},0.0021037387624686,15.535197734832764,0.0021018252830871,5000
IPS,0.0008055991236639,0.0004963874816894,0.0,10
DM,0.015512342358549,0.0013144016265869,0.0147067432348851,10
DR,0.0155096477938112,0.0006105899810791,0.0147040486701473,10
\ensuremath{\tt OCV_{IPS}},0.0008055991236639,0.040926456451416,0.0,10
\ensuremath{\tt OCV_{DR}},0.0008055991236639,0.0734016895294189,0.0,10
\textsc{Slope},0.015512342358549,0.0042085647583007,0.0147067432348851,10
\ensuremath{\tt PAS{\text -}IF},0.015512342358549,4.194229364395142,0.0147067432348851,10
IPS,0.0017437234622656,0.0002918243408203,0.0,20
DM,0.016988247195869,0.0017001628875732,0.0152445237336034,20
DR,0.0169850064153099,0.0005202293395996,0.0152412829530443,20
\ensuremath{\tt OCV_{IPS}},0.0169850064153099,0.0262186527252197,0.0152412829530443,20
\ensuremath{\tt OCV_{DR}},0.0017437234622656,0.0500237941741943,0.0,20
\textsc{Slope},0.016988247195869,0.002420425415039,0.0152445237336034,20
\ensuremath{\tt PAS{\text -}IF},0.016988247195869,4.410759449005127,0.0152445237336034,20
IPS,0.0006640882463724,0.0004642009735107,0.0,50
DM,0.0261085878791974,0.0024309158325195,0.025444499632825,50
DR,0.0260965243461334,0.000624656677246,0.0254324360997609,50
\ensuremath{\tt OCV_{IPS}},0.0006640882463724,0.0504922866821289,0.0,50
\ensuremath{\tt OCV_{DR}},0.0261085878791974,0.1006457805633544,0.025444499632825,50
