Estimator,MSE,seconds,dataset.kwargs.dataset
DR,1.4850921722975797e-05,0.0028212070465087,ecoli
\ensuremath{\tt OCV_{IPS}},2.5083925535513112e-05,0.3410367965698242,ecoli
\ensuremath{\tt OCV_{DR}},2.5083925535513112e-05,0.4320492744445801,ecoli
\textsc{Slope},6.261641074504525e-07,0.0079476833343505,ecoli
\ensuremath{\tt PAS{\text -}IF},1.4850921722975797e-05,10.607346534729004,ecoli
IPS,0.0001428688833349,0.0035297870635986,glass
DM,0.031090420106028,0.0145857334136962,glass
DR,0.0269647341863853,0.009068489074707,glass
\ensuremath{\tt OCV_{IPS}},0.0001428688833349,0.4433515071868896,glass
\ensuremath{\tt OCV_{DR}},0.0001428688833349,0.6769483089447021,glass
\textsc{Slope},0.0001428688833349,0.0052716732025146,glass
\ensuremath{\tt PAS{\text -}IF},0.0001428688833349,7.574083089828491,glass
IPS,4.5224473250482046e-09,0.0432918071746826,letter
DM,0.0010367111386018,0.0757901668548584,letter
DR,7.090317630926602e-07,0.0687589645385742,letter
\ensuremath{\tt OCV_{IPS}},4.5224473250482046e-09,2.526714563369751,letter
\ensuremath{\tt OCV_{DR}},4.5224473250482046e-09,3.81581449508667,letter
\textsc{Slope},7.090317630926602e-07,0.2170448303222656,letter
\ensuremath{\tt PAS{\text -}IF},0.0010367111386018,61.35039734840393,letter
IPS,6.464595730872233e-07,0.0034568309783935,optdigits
DM,0.0009574558674594,0.0593526363372802,optdigits
DR,5.724404113040381e-06,0.0161695480346679,optdigits
\ensuremath{\tt OCV_{IPS}},6.464595730872233e-07,1.4265413284301758,optdigits
\ensuremath{\tt OCV_{DR}},6.464595730872233e-07,3.206672430038452,optdigits
\textsc{Slope},5.724404113040381e-06,0.0759131908416748,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0009574558674594,27.749805450439453,optdigits
IPS,9.018793937133834e-07,0.0072710514068603,page-blocks
DM,0.0001408494679325,0.0050981044769287,page-blocks
DR,1.379001138359139e-05,0.0127100944519042,page-blocks
\ensuremath{\tt OCV_{IPS}},9.018793937133834e-07,0.4207956790924072,page-blocks
\ensuremath{\tt OCV_{DR}},9.018793937133834e-07,0.7466163635253906,page-blocks
\textsc{Slope},1.379001138359139e-05,0.034186840057373,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0001408494679325,19.133591413497925,page-blocks
IPS,3.0677344165529635e-08,0.0059010982513427,pendigits
DM,0.0035332835980975,0.0112814903259277,pendigits
DR,1.4280621467673723e-05,0.0169956684112548,pendigits
\ensuremath{\tt OCV_{IPS}},3.0677344165529635e-08,0.8753855228424072,pendigits
\ensuremath{\tt OCV_{DR}},3.0677344165529635e-08,1.811405897140503,pendigits
\textsc{Slope},1.4280621467673723e-05,0.0746140480041503,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0035332835980975,27.93911576271057,pendigits
IPS,2.317910881528031e-06,0.0053765773773193,satimage
DM,0.0028469183136847,0.0177893638610839,satimage
DR,3.064734351698009e-06,0.0093605518341064,satimage
\ensuremath{\tt OCV_{IPS}},2.317910881528031e-06,0.8666398525238037,satimage
\ensuremath{\tt OCV_{DR}},2.317910881528031e-06,1.7613670825958252,satimage
\textsc{Slope},3.064734351698009e-06,0.07096529006958,satimage
\ensuremath{\tt PAS{\text -}IF},0.0028469183136847,31.25645661354065,satimage
IPS,2.2769583399806625e-05,0.0022611618041992,vehicle
DM,0.0020214449498245,0.0108430385589599,vehicle
DR,1.1594370282256443e-05,0.0081939697265625,vehicle
\ensuremath{\tt OCV_{IPS}},2.2769583399806625e-05,0.4818487167358398,vehicle
\ensuremath{\tt OCV_{DR}},2.2769583399806625e-05,0.8051998615264893,vehicle
\textsc{Slope},1.1594370282256443e-05,0.0178372859954834,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0020214449498245,10.857551097869871,vehicle
IPS,5.424599061344452e-05,0.0215473175048828,yeast
DM,6.618680182969389e-05,0.0039494037628173,yeast
DR,7.863576754886138e-05,0.0089061260223388,yeast
\ensuremath{\tt OCV_{IPS}},5.424599061344452e-05,0.4425511360168457,yeast
\ensuremath{\tt OCV_{DR}},5.424599061344452e-05,0.8404908180236816,yeast
\textsc{Slope},6.618680182969389e-05,0.0218448638916015,yeast
\ensuremath{\tt PAS{\text -}IF},5.424599061344452e-05,15.138896942138672,yeast
IPS,0.0003456208248786,0.0010955333709716,ecoli
DM,7.22025799018661e-05,0.003002643585205,ecoli
DR,8.376976342612095e-05,0.0024106502532958,ecoli
\ensuremath{\tt OCV_{IPS}},0.0003456208248786,0.2150418758392334,ecoli
\ensuremath{\tt OCV_{DR}},8.376976342612095e-05,0.5354595184326172,ecoli
\textsc{Slope},7.22025799018661e-05,0.0095827579498291,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0003456208248786,8.780428171157837,ecoli
IPS,0.0003700311763282,0.0028777122497558,glass
DM,0.0006704588151385,0.0042164325714111,glass
DR,0.0006810778680549,0.0127894878387451,glass
\ensuremath{\tt OCV_{IPS}},0.0003700311763282,0.2096457481384277,glass
\ensuremath{\tt OCV_{DR}},0.0003700311763282,0.4500789642333984,glass
\textsc{Slope},0.0006704588151385,0.0076615810394287,glass
\ensuremath{\tt PAS{\text -}IF},0.0003700311763282,8.422481060028076,glass
IPS,1.9903350619128322e-07,0.0348696708679199,letter
DM,0.0010745716714956,0.0591607093811035,letter
DR,4.671205963581596e-06,0.0777206420898437,letter
\ensuremath{\tt OCV_{IPS}},1.9903350619128322e-07,2.7054872512817383,letter
\ensuremath{\tt OCV_{DR}},1.9903350619128322e-07,4.255233287811279,letter
\textsc{Slope},4.671205963581596e-06,0.2394464015960693,letter
\ensuremath{\tt PAS{\text -}IF},0.0010745716714956,59.75706672668457,letter
IPS,2.814800351441446e-09,0.0098936557769775,optdigits
DM,0.0019107416139356,0.0701982975006103,optdigits
DR,9.429442822638804e-05,0.020702838897705,optdigits
\ensuremath{\tt OCV_{IPS}},2.814800351441446e-09,1.7643208503723145,optdigits
\ensuremath{\tt OCV_{DR}},9.429442822638804e-05,3.653090715408325,optdigits
\textsc{Slope},2.814800351441446e-09,0.0603351593017578,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0019107416139356,31.2446517944336,optdigits
IPS,1.5734145332398754e-07,0.0044081211090087,page-blocks
DM,0.0003813330153355,0.0066802501678466,page-blocks
DR,2.6749337245794243e-05,0.0241947174072265,page-blocks
\ensuremath{\tt OCV_{IPS}},1.5734145332398754e-07,0.502443790435791,page-blocks
\ensuremath{\tt OCV_{DR}},1.5734145332398754e-07,0.8008840084075928,page-blocks
\textsc{Slope},2.6749337245794243e-05,0.0246024131774902,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0003813330153355,19.957164764404297,page-blocks
IPS,7.257134021710977e-07,0.0170731544494628,pendigits
DM,0.0034506319908128,0.0104782581329345,pendigits
DR,2.0174140196408237e-07,0.0337469577789306,pendigits
\ensuremath{\tt OCV_{IPS}},7.257134021710977e-07,1.0176725387573242,pendigits
\ensuremath{\tt OCV_{DR}},7.257134021710977e-07,1.7668278217315674,pendigits
\textsc{Slope},2.0174140196408237e-07,0.0661380290985107,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0034506319908128,18.61626482009888,pendigits
IPS,3.280083536985877e-06,0.0068006515502929,satimage
DM,0.0044379206416769,0.0178151130676269,satimage
DR,0.0001004320766043,0.0168006420135498,satimage
\ensuremath{\tt OCV_{IPS}},3.280083536985877e-06,0.6831331253051758,satimage
\ensuremath{\tt OCV_{DR}},0.0001004320766043,1.85843825340271,satimage
\textsc{Slope},0.0001004320766043,0.0367021560668945,satimage
\ensuremath{\tt PAS{\text -}IF},0.0044379206416769,29.06068730354309,satimage
IPS,3.717951074529304e-05,0.0011277198791503,vehicle
DM,0.0045045764538353,0.0066525936126708,vehicle
DR,0.0001257872302379,0.0032839775085449,vehicle
\ensuremath{\tt OCV_{IPS}},3.717951074529304e-05,0.2623083591461181,vehicle
\ensuremath{\tt OCV_{DR}},3.717951074529304e-05,0.5132057666778564,vehicle
\textsc{Slope},0.0001257872302379,0.014331579208374,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0045045764538353,8.16260552406311,vehicle
IPS,5.383392534018211e-05,0.0016579627990722,yeast
DM,2.674163544249156e-06,0.0041737556457519,yeast
DR,5.814656544302468e-08,0.0108406543731689,yeast
\ensuremath{\tt OCV_{IPS}},5.814656544302468e-08,0.2790665626525879,yeast
\ensuremath{\tt OCV_{DR}},5.814656544302468e-08,0.6424901485443115,yeast
\textsc{Slope},2.674163544249156e-06,0.0107283592224121,yeast
\ensuremath{\tt PAS{\text -}IF},5.383392534018211e-05,14.569856882095335,yeast
IPS,3.1748753534903247e-06,0.0010631084442138,ecoli
DM,9.216021420495103e-10,0.0025880336761474,ecoli
DR,1.3201120262955324e-06,0.0025746822357177,ecoli
\ensuremath{\tt OCV_{IPS}},3.1748753534903247e-06,0.1948213577270507,ecoli
\ensuremath{\tt OCV_{DR}},3.1748753534903247e-06,0.3790540695190429,ecoli
\textsc{Slope},9.216021420495103e-10,0.0070192813873291,ecoli
\ensuremath{\tt PAS{\text -}IF},3.1748753534903247e-06,7.873716592788696,ecoli
IPS,5.1838249429378775e-06,0.0010967254638671,glass
DM,0.0074462632393485,0.0027220249176025,glass
DR,0.0063776645730656,0.0026724338531494,glass
\ensuremath{\tt OCV_{IPS}},5.1838249429378775e-06,0.2332921028137207,glass
\ensuremath{\tt OCV_{DR}},5.1838249429378775e-06,0.5079350471496582,glass
\textsc{Slope},5.1838249429378775e-06,0.0061123371124267,glass
\ensuremath{\tt PAS{\text -}IF},0.0063776645730656,9.139247179031372,glass
IPS,5.591263445572671e-07,0.0376055240631103,letter
DM,0.0011015649103316,0.0582983493804931,letter
DR,1.5439033959498387e-05,0.071082592010498,letter
\ensuremath{\tt OCV_{IPS}},5.591263445572671e-07,2.4942760467529297,letter
\ensuremath{\tt OCV_{DR}},1.5439033959498387e-05,5.19527006149292,letter
\textsc{Slope},1.5439033959498387e-05,0.3077502250671386,letter
\ensuremath{\tt PAS{\text -}IF},0.0011015649103316,61.388158321380615,letter
IPS,1.2765827462537151e-09,0.0102303028106689,optdigits
DM,0.0017895047975242,0.0553517341613769,optdigits
DR,4.791999993512815e-05,0.0065264701843261,optdigits
\ensuremath{\tt OCV_{IPS}},1.2765827462537151e-09,1.6397948265075684,optdigits
\ensuremath{\tt OCV_{DR}},1.2765827462537151e-09,2.1466658115386963,optdigits
\textsc{Slope},4.791999993512815e-05,0.0627875328063964,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0017895047975242,27.41069269180298,optdigits
IPS,9.39421475848003e-07,0.0028848648071289,page-blocks
DM,0.0004028467378176,0.0066211223602294,page-blocks
DR,4.953096796780194e-06,0.0107631683349609,page-blocks
\ensuremath{\tt OCV_{IPS}},9.39421475848003e-07,0.3768200874328613,page-blocks
\ensuremath{\tt OCV_{DR}},9.39421475848003e-07,0.8175256252288818,page-blocks
\textsc{Slope},4.953096796780194e-06,0.0205259323120117,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0004028467378176,25.638758182525635,page-blocks
IPS,1.9432269208315162e-07,0.0129897594451904,pendigits
DM,0.0032931343090395,0.0233371257781982,pendigits
DR,1.3876371120128613e-07,0.0196304321289062,pendigits
\ensuremath{\tt OCV_{IPS}},1.9432269208315162e-07,1.0511744022369385,pendigits
\ensuremath{\tt OCV_{DR}},1.9432269208315162e-07,1.943065404891968,pendigits
\textsc{Slope},1.3876371120128613e-07,0.0569112300872802,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0032931343090395,33.208728551864624,pendigits
IPS,1.0518330039266358e-05,0.0135598182678222,satimage
DM,0.0034641621149364,0.026839256286621,satimage
DR,3.120819452962789e-06,0.0154266357421875,satimage
\ensuremath{\tt OCV_{IPS}},1.0518330039266358e-05,0.8384687900543213,satimage
\ensuremath{\tt OCV_{DR}},1.0518330039266358e-05,1.8801655769348145,satimage
\textsc{Slope},3.120819452962789e-06,0.0667073726654052,satimage
\ensuremath{\tt PAS{\text -}IF},0.0034641621149364,35.017507791519165,satimage
IPS,4.12442717227362e-06,0.0018548965454101,vehicle
DM,0.0060940913450846,0.0109515190124511,vehicle
DR,2.29626717375521e-05,0.0044107437133789,vehicle
\ensuremath{\tt OCV_{IPS}},4.12442717227362e-06,0.2949886322021484,vehicle
\ensuremath{\tt OCV_{DR}},4.12442717227362e-06,0.5377159118652344,vehicle
\textsc{Slope},2.29626717375521e-05,0.0121803283691406,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0060940913450846,11.615737676620483,vehicle
IPS,7.966694597237785e-07,0.001246690750122,yeast
DM,1.3084801485577928e-07,0.005162239074707,yeast
DR,2.9452482297074666e-06,0.0028374195098876,yeast
\ensuremath{\tt OCV_{IPS}},2.9452482297074666e-06,0.2593986988067627,yeast
\ensuremath{\tt OCV_{DR}},2.9452482297074666e-06,0.5714869499206543,yeast
\textsc{Slope},1.3084801485577928e-07,0.0111570358276367,yeast
\ensuremath{\tt PAS{\text -}IF},7.966694597237785e-07,14.452351331710815,yeast
IPS,2.518303677201175e-05,0.0010461807250976,ecoli
DM,2.872971037869927e-05,0.0025491714477539,ecoli
DR,4.080310125057767e-05,0.0023066997528076,ecoli
\ensuremath{\tt OCV_{IPS}},2.518303677201175e-05,0.1737377643585205,ecoli
\ensuremath{\tt OCV_{DR}},2.518303677201175e-05,0.3531234264373779,ecoli
\textsc{Slope},2.872971037869927e-05,0.0068414211273193,ecoli
\ensuremath{\tt PAS{\text -}IF},2.518303677201175e-05,8.799928188323975,ecoli
IPS,0.0001055631079596,0.0071768760681152,glass
DM,0.0004494755527649,0.0032253265380859,glass
DR,0.0002921534268548,0.0029113292694091,glass
\ensuremath{\tt OCV_{IPS}},0.0001055631079596,0.3107352256774902,glass
\ensuremath{\tt OCV_{DR}},0.0001055631079596,0.6024785041809082,glass
\textsc{Slope},0.0004494755527649,0.014681339263916,glass
\ensuremath{\tt PAS{\text -}IF},0.0001055631079596,5.9490580558776855,glass
IPS,2.2634315220468173e-07,0.0234770774841308,letter
DM,0.0010298728345622,0.0629119873046875,letter
DR,2.7933434109497903e-08,0.0858805179595947,letter
\ensuremath{\tt OCV_{IPS}},2.2634315220468173e-07,2.430938243865967,letter
\ensuremath{\tt OCV_{DR}},2.2634315220468173e-07,5.2460479736328125,letter
\textsc{Slope},2.7933434109497903e-08,0.2306215763092041,letter
\ensuremath{\tt PAS{\text -}IF},0.0010298728345622,48.78143239021301,letter
IPS,1.274938899489789e-06,0.0094389915466308,optdigits
DM,0.0020450336415393,0.0771923065185546,optdigits
DR,0.0001651127646541,0.0153143405914306,optdigits
\ensuremath{\tt OCV_{IPS}},1.274938899489789e-06,1.7111811637878418,optdigits
\ensuremath{\tt OCV_{DR}},1.274938899489789e-06,2.9875800609588623,optdigits
\textsc{Slope},1.274938899489789e-06,0.0338175296783447,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0020450336415393,35.49895548820496,optdigits
IPS,2.044582354525715e-06,0.0047705173492431,page-blocks
DM,5.83504791036442e-05,0.0039372444152832,page-blocks
DR,4.282194877403881e-05,0.0104765892028808,page-blocks
\ensuremath{\tt OCV_{IPS}},2.044582354525715e-06,0.4838497638702392,page-blocks
\ensuremath{\tt OCV_{DR}},4.282194877403881e-05,0.8050336837768555,page-blocks
\textsc{Slope},4.282194877403881e-05,0.0276823043823242,page-blocks
\ensuremath{\tt PAS{\text -}IF},5.83504791036442e-05,27.83763599395752,page-blocks
IPS,8.990623872081763e-07,0.011880874633789,pendigits
DM,0.0033896611206176,0.0134270191192626,pendigits
DR,1.2033501239114194e-07,0.030407428741455,pendigits
\ensuremath{\tt OCV_{IPS}},8.990623872081763e-07,1.129281759262085,pendigits
\ensuremath{\tt OCV_{DR}},8.990623872081763e-07,2.323306083679199,pendigits
\textsc{Slope},1.2033501239114194e-07,0.091970682144165,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0033896611206176,28.74409508705139,pendigits
IPS,5.447534438243685e-08,0.0083527565002441,satimage
DM,0.0027708657264525,0.0243048667907714,satimage
DR,3.06915665245727e-06,0.0160162448883056,satimage
\ensuremath{\tt OCV_{IPS}},5.447534438243685e-08,0.7126789093017578,satimage
\ensuremath{\tt OCV_{DR}},5.447534438243685e-08,1.2060015201568604,satimage
\textsc{Slope},3.06915665245727e-06,0.041518211364746,satimage
\ensuremath{\tt PAS{\text -}IF},0.0027708657264525,29.309648990631104,satimage
IPS,7.76262381721267e-05,0.0011320114135742,vehicle
DM,0.0061582457435869,0.0068452358245849,vehicle
DR,0.0002827715578899,0.0034177303314208,vehicle
\ensuremath{\tt OCV_{IPS}},7.76262381721267e-05,0.209578275680542,vehicle
\ensuremath{\tt OCV_{DR}},7.76262381721267e-05,0.5080029964447021,vehicle
\textsc{Slope},0.0002827715578899,0.0118522644042968,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0061582457435869,6.74308705329895,vehicle
IPS,1.9703486942230994e-06,0.0017213821411132,yeast
DM,3.084815423002341e-06,0.004164695739746,yeast
DR,5.595435125182201e-06,0.0062201023101806,yeast
\ensuremath{\tt OCV_{IPS}},5.595435125182201e-06,0.329376220703125,yeast
\ensuremath{\tt OCV_{DR}},1.9703486942230994e-06,0.8641393184661865,yeast
\textsc{Slope},3.084815423002341e-06,0.0237958431243896,yeast
\ensuremath{\tt PAS{\text -}IF},5.595435125182201e-06,15.24302577972412,yeast
IPS,0.0001016310092265,0.0013597011566162,ecoli
DM,0.000209954695808,0.003281831741333,ecoli
DR,0.0002674759400292,0.0034284591674804,ecoli
\ensuremath{\tt OCV_{IPS}},0.0001016310092265,0.2113549709320068,ecoli
\ensuremath{\tt OCV_{DR}},0.000209954695808,0.2619636058807373,ecoli
\textsc{Slope},0.000209954695808,0.0045583248138427,ecoli
\ensuremath{\tt PAS{\text -}IF},0.0001016310092265,7.913605451583862,ecoli
IPS,6.012763519034878e-05,0.0008609294891357,glass
DM,0.0002918841856473,0.0022742748260498,glass
DR,0.0005188896965617,0.0035271644592285,glass
\ensuremath{\tt OCV_{IPS}},6.012763519034878e-05,0.1552059650421142,glass
\ensuremath{\tt OCV_{DR}},0.0002918841856473,0.3726181983947754,glass
\textsc{Slope},0.0002918841856473,0.004176378250122,glass
\ensuremath{\tt PAS{\text -}IF},6.012763519034878e-05,7.0344836711883545,glass
IPS,3.573065386374933e-07,0.0929751396179199,letter
DM,0.000978980234572,0.100632905960083,letter
DR,5.7301787921404175e-08,0.0989658832550048,letter
\ensuremath{\tt OCV_{IPS}},3.573065386374933e-07,3.033730745315552,letter
\ensuremath{\tt OCV_{DR}},3.573065386374933e-07,5.460739850997925,letter
\textsc{Slope},5.7301787921404175e-08,0.2767922878265381,letter
\ensuremath{\tt PAS{\text -}IF},0.000978980234572,65.3262460231781,letter
IPS,3.0877011873341616e-06,0.0120601654052734,optdigits
DM,0.0014171804149284,0.055246353149414,optdigits
DR,5.104799707441966e-06,0.0200064182281494,optdigits
\ensuremath{\tt OCV_{IPS}},5.104799707441966e-06,1.5176265239715576,optdigits
\ensuremath{\tt OCV_{DR}},3.0877011873341616e-06,3.503659248352051,optdigits
\textsc{Slope},5.104799707441966e-06,0.053722858428955,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0014171804149284,22.96183109283448,optdigits
IPS,5.21897175865897e-08,0.0028431415557861,page-blocks
DM,0.0001843572628016,0.00388765335083,page-blocks
DR,7.66729435755914e-06,0.0061342716217041,page-blocks
\ensuremath{\tt OCV_{IPS}},5.21897175865897e-08,0.3756282329559326,page-blocks
\ensuremath{\tt OCV_{DR}},5.21897175865897e-08,0.63661789894104,page-blocks
\textsc{Slope},7.66729435755914e-06,0.0209412574768066,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0001843572628016,22.348209142684937,page-blocks
IPS,3.839868555607969e-07,0.0140504837036132,pendigits
DM,0.0033022743989254,0.0298213958740234,pendigits
DR,4.568908569505332e-06,0.0297350883483886,pendigits
\ensuremath{\tt OCV_{IPS}},3.839868555607969e-07,1.4573030471801758,pendigits
\ensuremath{\tt OCV_{DR}},3.839868555607969e-07,2.120048761367798,pendigits
\textsc{Slope},4.568908569505332e-06,0.0874860286712646,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0033022743989254,31.191359758377075,pendigits
IPS,1.1030853352459731e-05,0.0037722587585449,satimage
DM,0.0036678882581909,0.016054630279541,satimage
DR,1.827185852530965e-05,0.0094001293182373,satimage
\ensuremath{\tt OCV_{IPS}},1.1030853352459731e-05,0.545280933380127,satimage
\ensuremath{\tt OCV_{DR}},1.1030853352459731e-05,0.9884467124938964,satimage
\textsc{Slope},1.827185852530965e-05,0.0400934219360351,satimage
\ensuremath{\tt PAS{\text -}IF},0.0036678882581909,29.095378398895264,satimage
IPS,0.000164863444925,0.001199722290039,vehicle
DM,0.002247378573849,0.0140233039855957,vehicle
DR,4.668580794846909e-05,0.002704381942749,vehicle
\ensuremath{\tt OCV_{IPS}},0.000164863444925,0.237440824508667,vehicle
\ensuremath{\tt OCV_{DR}},4.668580794846909e-05,0.4854929447174072,vehicle
\textsc{Slope},0.002247378573849,0.0067083835601806,vehicle
\ensuremath{\tt PAS{\text -}IF},0.002247378573849,10.389743089675903,vehicle
IPS,3.2379834584847947e-06,0.0029346942901611,yeast
DM,5.073390553274218e-06,0.0056498050689697,yeast
DR,1.3270868990806586e-05,0.0075263977050781,yeast
\ensuremath{\tt OCV_{IPS}},1.3270868990806586e-05,0.4061238765716553,yeast
\ensuremath{\tt OCV_{DR}},3.2379834584847947e-06,0.7861251831054688,yeast
\textsc{Slope},5.073390553274218e-06,0.0158195495605468,yeast
\ensuremath{\tt PAS{\text -}IF},3.2379834584847947e-06,14.530959129333496,yeast
IPS,7.815441145934587e-06,0.0022592544555664,ecoli
DM,2.6064521740111163e-05,0.0037052631378173,ecoli
DR,3.587382702571396e-05,0.0115749835968017,ecoli
\ensuremath{\tt OCV_{IPS}},7.815441145934587e-06,0.2154839038848877,ecoli
\ensuremath{\tt OCV_{DR}},7.815441145934587e-06,0.3607842922210693,ecoli
\textsc{Slope},2.6064521740111163e-05,0.004364013671875,ecoli
\ensuremath{\tt PAS{\text -}IF},3.587382702571396e-05,9.875478744506836,ecoli
IPS,3.522021011529563e-05,0.0068912506103515,glass
DM,2.087422085394953e-05,0.0053815841674804,glass
DR,5.452064031228503e-05,0.0028250217437744,glass
\ensuremath{\tt OCV_{IPS}},3.522021011529563e-05,0.3020167350769043,glass
\ensuremath{\tt OCV_{DR}},3.522021011529563e-05,0.6197001934051514,glass
\textsc{Slope},2.087422085394953e-05,0.0080397129058837,glass
\ensuremath{\tt PAS{\text -}IF},3.522021011529563e-05,6.350003242492676,glass
IPS,3.705453296815484e-08,0.0441455841064453,letter
DM,0.0010904783740048,0.0865247249603271,letter
DR,1.4471471727266985e-06,0.1020064353942871,letter
\ensuremath{\tt OCV_{IPS}},3.705453296815484e-08,2.584899425506592,letter
\ensuremath{\tt OCV_{DR}},3.705453296815484e-08,4.7835328578948975,letter
\textsc{Slope},1.4471471727266985e-06,0.157874584197998,letter
\ensuremath{\tt PAS{\text -}IF},0.0010904783740048,51.701942443847656,letter
IPS,1.1219885559946692e-07,0.0134680271148681,optdigits
DM,0.0017354434574498,0.0963075160980224,optdigits
DR,2.041520118801831e-05,0.0102510452270507,optdigits
\ensuremath{\tt OCV_{IPS}},1.1219885559946692e-07,1.394193410873413,optdigits
\ensuremath{\tt OCV_{DR}},1.1219885559946692e-07,2.006920099258423,optdigits
\textsc{Slope},2.041520118801831e-05,0.069162368774414,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0017354434574498,31.44693112373352,optdigits
IPS,9.50727151337171e-08,0.0060739517211914,page-blocks
DM,0.0002010703816907,0.0055367946624755,page-blocks
DR,3.021431092440678e-06,0.0197784900665283,page-blocks
\ensuremath{\tt OCV_{IPS}},9.50727151337171e-08,0.4650413990020752,page-blocks
\ensuremath{\tt OCV_{DR}},9.50727151337171e-08,0.8055343627929688,page-blocks
\textsc{Slope},3.021431092440678e-06,0.0262844562530517,page-blocks
\ensuremath{\tt PAS{\text -}IF},9.50727151337171e-08,13.962686538696287,page-blocks
IPS,2.1233316994098133e-08,0.0078473091125488,pendigits
DM,0.0048102909301226,0.0324957370758056,pendigits
DR,0.0001183052538269,0.0190827846527099,pendigits
\ensuremath{\tt OCV_{IPS}},2.1233316994098133e-08,1.0522143840789795,pendigits
\ensuremath{\tt OCV_{DR}},0.0001183052538269,1.7878000736236572,pendigits
\textsc{Slope},2.1233316994098133e-08,0.0552065372467041,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0048102909301226,19.29145121574402,pendigits
IPS,7.758715443381727e-07,0.0033481121063232,satimage
DM,0.0030831273682409,0.0245490074157714,satimage
DR,5.5233850703435775e-06,0.0172128677368164,satimage
\ensuremath{\tt OCV_{IPS}},7.758715443381727e-07,0.9801619052886964,satimage
\ensuremath{\tt OCV_{DR}},7.758715443381727e-07,1.7662007808685305,satimage
\textsc{Slope},5.5233850703435775e-06,0.08073091506958,satimage
\ensuremath{\tt PAS{\text -}IF},0.0030831273682409,27.41982626914978,satimage
IPS,2.501727947260737e-06,0.0008988380432128,vehicle
DM,0.0029972777457898,0.0045771598815917,vehicle
DR,1.3917428607808373e-05,0.0018458366394042,vehicle
\ensuremath{\tt OCV_{IPS}},2.501727947260737e-06,0.2029027938842773,vehicle
\ensuremath{\tt OCV_{DR}},2.501727947260737e-06,0.3614273071289062,vehicle
\textsc{Slope},1.3917428607808373e-05,0.0108387470245361,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0029972777457898,6.220744371414185,vehicle
IPS,3.619261986311199e-05,0.0008213520050048,yeast
DM,9.975929825671049e-05,0.0049409866333007,yeast
DR,4.229675805777301e-05,0.0018882751464843,yeast
\ensuremath{\tt OCV_{IPS}},4.229675805777301e-05,0.1080479621887207,yeast
\ensuremath{\tt OCV_{DR}},3.619261986311199e-05,0.2723674774169922,yeast
\textsc{Slope},9.975929825671049e-05,0.0047800540924072,yeast
\ensuremath{\tt PAS{\text -}IF},9.975929825671049e-05,15.363796949386597,yeast
IPS,8.796088728603079e-05,0.0017814636230468,ecoli
DM,0.0001195187733616,0.0031216144561767,ecoli
DR,0.0001447174724261,0.0033977031707763,ecoli
\ensuremath{\tt OCV_{IPS}},8.796088728603079e-05,0.2448146343231201,ecoli
\ensuremath{\tt OCV_{DR}},8.796088728603079e-05,0.5136251449584961,ecoli
\textsc{Slope},0.0001195187733616,0.0088491439819335,ecoli
\ensuremath{\tt PAS{\text -}IF},8.796088728603079e-05,8.907190799713135,ecoli
IPS,3.746256598927181e-05,0.0014443397521972,glass
DM,0.0008831738728518,0.0035820007324218,glass
DR,0.0004085524900928,0.0039079189300537,glass
\ensuremath{\tt OCV_{IPS}},3.746256598927181e-05,0.3053736686706543,glass
\ensuremath{\tt OCV_{DR}},3.746256598927181e-05,0.560706615447998,glass
\textsc{Slope},0.0008831738728518,0.0079274177551269,glass
\ensuremath{\tt PAS{\text -}IF},3.746256598927181e-05,8.483198404312134,glass
IPS,7.222096998891758e-09,0.0225727558135986,letter
DM,0.001056389043462,0.0315110683441162,letter
DR,3.527046313021693e-07,0.0367598533630371,letter
\ensuremath{\tt OCV_{IPS}},7.222096998891758e-09,2.597744464874268,letter
\ensuremath{\tt OCV_{DR}},7.222096998891758e-09,4.959680080413818,letter
\textsc{Slope},3.527046313021693e-07,0.2577455043792724,letter
\ensuremath{\tt PAS{\text -}IF},0.001056389043462,57.48956751823425,letter
IPS,5.67060827089291e-10,0.0066823959350585,optdigits
DM,0.0022229836540377,0.0843894481658935,optdigits
DR,0.0001581335219402,0.0151393413543701,optdigits
